x,y,angle
0.783356485,4.937841358,-377.1482753
0.832694908,4.929761033,-377.1582753
0.881950063,4.921187735,-377.1682753
0.931117023,4.912122323,-377.1782753
0.980190873,4.902565703,-377.1882753
1.029166704,4.89251883,-377.1982753
1.078039619,4.881982709,-377.2082753
1.126804731,4.870958395,-377.2182753
1.175457164,4.859446988,-377.2282753
1.223992052,4.847449641,-377.2382753
1.272404541,4.834967553,-377.2482753
1.320689792,4.822001972,-377.2582753
1.368842974,4.808554195,-377.2682753
1.416859273,4.794625567,-377.2782753
1.464733888,4.78021748,-377.2882753
1.51246203,4.765331375,-377.2982753
1.560038927,4.749968741,-377.3082753
1.607459822,4.734131115,-377.3182753
1.654719972,4.717820079,-377.3282753
1.701814651,4.701037265,-377.3382753
1.74873915,4.683784351,-377.3482753
1.795488777,4.666063063,-377.3582753
1.842058856,4.647875172,-377.3682753
1.888444731,4.629222498,-377.3782753
1.934641763,4.610106905,-377.3882753
1.980645333,4.590530306,-377.3982753
2.02645084,4.570494657,-377.4082753
2.072053703,4.550001963,-377.4182753
2.117449362,4.529054272,-377.4282753
2.162633279,4.50765368,-377.4382753
2.207600933,4.485802326,-377.4482753
2.25234783,4.463502396,-377.4582753
2.296869493,4.440756119,-377.4682753
2.341161472,4.41756577,-377.4782753
2.385219336,4.393933668,-377.4882753
2.429038681,4.369862177,-377.4982753
2.472615123,4.345353703,-377.5082753
2.515944306,4.320410697,-377.5182753
2.559021897,4.295035654,-377.5282753
2.601843588,4.269231111,-377.5382753
2.644405096,4.242999648,-377.5482753
2.686702166,4.216343889,-377.5582753
2.728730568,4.189266499,-377.5682753
2.7704861,4.161770186,-377.5782753
2.811964585,4.1338577,-377.5882753
2.853161876,4.105531831,-377.5982753
2.894073853,4.076795412,-377.6082753
2.934696425,4.047651317,-377.6182753
2.97502553,4.018102461,-377.6282753
3.015057134,3.988151797,-377.6382753
3.054787236,3.957802322,-377.6482753
3.094211861,3.92705707,-377.6582753
3.133327068,3.895919115,-377.6682753
3.172128945,3.864391572,-377.6782753
3.210613611,3.832477593,-377.6882753
3.248777219,3.800180369,-377.6982753
3.286615952,3.76750313,-377.7082753
3.324126026,3.734449144,-377.7182753
3.36130369,3.701021717,-377.7282753
3.398145226,3.66722419,-377.7382753
3.434646951,3.633059944,-377.7482753
3.470805214,3.598532395,-377.7582753
3.506616399,3.563644996,-377.7682753
3.542076926,3.528401235,-377.7782753
3.577183247,3.492804637,-377.7882753
3.611931854,3.456858762,-377.7982753
3.64631927,3.420567203,-377.8082753
3.680342057,3.383933591,-377.8182753
3.713996814,3.346961588,-377.8282753
3.747280173,3.309654892,-377.8382753
3.780188808,3.272017233,-377.8482753
3.812719427,3.234052375,-377.8582753
3.844868777,3.195764115,-377.8682753
3.876633644,3.157156281,-377.8782753
3.90801085,3.118232734,-377.8882753
3.938997259,3.078997366,-377.8982753
3.969589771,3.039454101,-377.9082753
3.999785327,2.999606893,-377.9182753
4.029580909,2.959459727,-377.9282753
4.058973535,2.919016618,-377.9382753
4.087960268,2.878281609,-377.9482753
4.116538208,2.837258774,-377.9582753
4.144704497,2.795952216,-377.9682753
4.17245632,2.754366065,-377.9782753
4.1997909,2.71250448,-377.9882753
4.226705505,2.670371647,-377.9982753
4.253197443,2.627971779,-378.0082753
4.279264064,2.585309115,-378.0182753
4.304902763,2.542387923,-378.0282753
4.330110975,2.499212494,-378.0382753
4.35488618,2.455787147,-378.0482753
4.379225899,2.412116222,-378.0582753
4.4031277,2.368204088,-378.0682753
4.426589191,2.324055135,-378.0782753
4.449608027,2.279673779,-378.0882753
4.472181907,2.235064458,-378.0982753
4.494308571,2.190231631,-378.1082753
4.515985809,2.145179784,-378.1182753
4.537211452,2.09991342,-378.1282753
4.557983377,2.054437067,-378.1382753
4.578299508,2.008755272,-378.1482753
4.598157813,1.962872603,-378.1582753
4.617556305,1.916793648,-378.1682753
4.636493046,1.870523015,-378.1782753
4.654966142,1.824065332,-378.1882753
4.672973745,1.777425244,-378.1982753
4.690514054,1.730607415,-378.2082753
4.707585316,1.683616526,-378.2182753
4.724185823,1.636457277,-378.2282753
4.740313916,1.589134384,-378.2382753
4.755967981,1.541652579,-378.2482753
4.771146453,1.494016609,-378.2582753
4.785847815,1.44623124,-378.2682753
4.800070596,1.398301248,-378.2782753
4.813813374,1.350231428,-378.2882753
4.827074774,1.302026585,-378.2982753
4.839853471,1.253691541,-378.3082753
4.852148187,1.205231129,-378.3182753
4.863957692,1.156650194,-378.3282753
4.875280805,1.107953596,-378.3382753
4.886116394,1.059146203,-378.3482753
4.896463376,1.010232897,-378.3582753
4.906320715,0.961218568,-378.3682753
4.915687426,0.912108118,-378.3782753
4.924562573,0.862906458,-378.3882753
4.932945268,0.813618508,-378.3982753
4.940834672,0.764249196,-378.4082753
4.948229997,0.714803461,-378.4182753
4.955130503,0.665286246,-378.4282753
4.9615355,0.615702502,-378.4382753
4.967444347,0.566057189,-378.4482753
4.972856455,0.516355271,-378.4582753
4.97777128,0.466601718,-378.4682753
4.982188333,0.416801505,-378.4782753
4.986107171,0.366959612,-378.4882753
4.989527403,0.317081023,-378.4982753
4.992448686,0.267170727,-378.5082753
4.994870728,0.217233713,-378.5182753
4.996793288,0.167274977,-378.5282753
4.998216172,0.117299513,-378.5382753
4.999139239,0.067312319,-378.5482753
4.999562396,0.017318395,-378.5582753
4.999485601,-0.032677262,-378.5682753
4.998908861,-0.082669651,-378.5782753
4.997832235,-0.132653773,-378.5882753
4.99625583,-0.18262463,-378.5982753
4.994179803,-0.232577224,-378.6082753
4.991604363,-0.282506561,-378.6182753
4.988529766,-0.332407648,-378.6282753
4.98495632,-0.382275494,-378.6382753
4.980884383,-0.432105113,-378.6482753
4.976314362,-0.481891521,-378.6582753
4.971246713,-0.531629741,-378.6682753
4.965681944,-0.581314798,-378.6782753
4.959620611,-0.630941725,-378.6882753
4.95306332,-0.680505558,-378.6982753
4.946010726,-0.73000134,-378.7082753
4.938463536,-0.779424123,-378.7182753
4.930422504,-0.828768965,-378.7282753
4.921888433,-0.87803093,-378.7382753
4.912862178,-0.927205093,-378.7482753
4.90334464,-0.976286536,-378.7582753
4.893336772,-1.025270351,-378.7682753
4.882839575,-1.07415164,-378.7782753
4.871854097,-1.122925515,-378.7882753
4.860381439,-1.171587098,-378.7982753
4.848422746,-1.220131524,-378.8082753
4.835979215,-1.268553937,-378.8182753
4.82305209,-1.316849496,-378.8282753
4.809642664,-1.365013371,-378.8382753
4.795752277,-1.413040746,-378.8482753
4.78138232,-1.460926818,-378.8582753
4.766534228,-1.508666799,-378.8682753
4.751209486,-1.556255914,-378.8782753
4.735409628,-1.603689405,-378.8882753
4.719136233,-1.650962528,-378.8982753
4.702390928,-1.698070557,-378.9082753
4.685175388,-1.745008779,-378.9182753
4.667491334,-1.791772503,-378.9282753
4.649340535,-1.83835705,-378.9382753
4.630724805,-1.884757764,-378.9482753
4.611646008,-1.930970003,-378.9582753
4.592106049,-1.976989147,-378.9682753
4.572106883,-2.022810593,-378.9782753
4.551650511,-2.06842976,-378.9882753
4.530738978,-2.113842086,-378.9982753
4.509374374,-2.15904303,-379.0082753
4.487558837,-2.204028071,-379.0182753
4.465294547,-2.24879271,-379.0282753
4.442583732,-2.293332473,-379.0382753
4.419428662,-2.337642904,-379.0482753
4.395831653,-2.381719573,-379.0582753
4.371795064,-2.425558072,-379.0682753
4.3473213,-2.469154017,-379.0782753
4.322412807,-2.512503049,-379.0882753
4.297072076,-2.555600833,-379.0982753
4.271301642,-2.598443058,-379.1082753
4.245104081,-2.641025442,-379.1182753
4.218482014,-2.683343725,-379.1282753
4.191438101,-2.725393676,-379.1382753
4.163975049,-2.76717109,-379.1482753
4.136095602,-2.808671789,-379.1582753
4.107802549,-2.849891623,-379.1682753
4.079098719,-2.89082647,-379.1782753
4.049986983,-2.931472238,-379.1882753
4.020470252,-2.97182486,-379.1982753
3.990551476,-3.011880302,-379.2082753
3.960233649,-3.051634559,-379.2182753
3.929519802,-3.091083655,-379.2282753
3.898413007,-3.130223646,-379.2382753
3.866916373,-3.169050616,-379.2482753
3.835033051,-3.207560684,-379.2582753
3.802766228,-3.245749999,-379.2682753
3.770119132,-3.283614741,-379.2782753
3.737095028,-3.321151125,-379.2882753
3.703697217,-3.358355396,-379.2982753
3.669929039,-3.395223834,-379.3082753
3.635793872,-3.431752753,-379.3182753
3.601295128,-3.4679385,-379.3282753
3.566436258,-3.503777456,-379.3382753
3.531220747,-3.539266036,-379.3482753
3.495652117,-3.574400693,-379.3582753
3.459733925,-3.609177913,-379.3682753
3.423469762,-3.643594219,-379.3782753
3.386863255,-3.677646167,-379.3882753
3.349918064,-3.711330355,-379.3982753
3.312637885,-3.744643412,-379.4082753
3.275026444,-3.777582008,-379.4182753
3.237087504,-3.810142849,-379.4282753
3.198824857,-3.842322679,-379.4382753
3.160242331,-3.87411828,-379.4482753
3.121343783,-3.905526472,-379.4582753
3.082133103,-3.936544115,-379.4682753
3.042614213,-3.967168107,-379.4782753
3.002791063,-3.997395385,-379.4882753
2.962667637,-4.027222927,-379.4982753
2.922247947,-4.056647751,-379.5082753
2.881536035,-4.085666912,-379.5182753
2.840535971,-4.114277511,-379.5282753
2.799251856,-4.142476685,-379.5382753
2.757687818,-4.170261615,-379.5482753
2.715848013,-4.197629522,-379.5582753
2.673736627,-4.22457767,-379.5682753
2.631357868,-4.251103363,-379.5782753
2.588715976,-4.27720395,-379.5882753
2.545815215,-4.30287682,-379.5982753
2.502659874,-4.328119406,-379.6082753
2.45925427,-4.352929183,-379.6182753
2.415602741,-4.377303671,-379.6282753
2.371709655,-4.401240433,-379.6382753
2.3275794,-4.424737074,-379.6482753
2.283216389,-4.447791245,-379.6582753
2.238625058,-4.47040064,-379.6682753
2.193809866,-4.492563,-379.6782753
2.148775295,-4.514276107,-379.6882753
2.103525848,-4.535537789,-379.6982753
2.058066051,-4.556345922,-379.7082753
2.012400449,-4.576698424,-379.7182753
1.966533608,-4.59659326,-379.7282753
1.920470116,-4.616028441,-379.7382753
1.874214578,-4.635002023,-379.7482753
1.82777162,-4.653512108,-379.7582753
1.781145887,-4.671556846,-379.7682753
1.734342041,-4.689134432,-379.7782753
1.687364761,-4.706243108,-379.7882753
1.640218747,-4.722881165,-379.7982753
1.592908712,-4.739046937,-379.8082753
1.545439388,-4.754738808,-379.8182753
1.497815521,-4.769955209,-379.8282753
1.450041874,-4.784694619,-379.8382753
1.402123224,-4.798955563,-379.8482753
1.354064362,-4.812736616,-379.8582753
1.305870095,-4.826036399,-379.8682753
1.257545243,-4.838853583,-379.8782753
1.209094637,-4.851186885,-379.8882753
1.160523122,-4.863035072,-379.8982753
1.111835556,-4.87439696,-379.9082753
1.063036808,-4.885271413,-379.9182753
1.014131756,-4.895657342,-379.9282753
0.965125293,-4.90555371,-379.9382753
0.916022317,-4.914959526,-379.9482753
0.866827741,-4.923873851,-379.9582753
0.817546482,-4.932295792,-379.9682753
0.768183469,-4.940224508,-379.9782753
0.718743638,-4.947659206,-379.9882753
0.669231934,-4.954599141,-379.9982753
0.619653307,-4.961043621,-380.0082753
0.570012715,-4.966992001,-380.0182753
0.520315123,-4.972443685,-380.0282753
0.470565499,-4.97739813,-380.0382753
0.420768819,-4.981854839,-380.0482753
0.370930063,-4.985813366,-380.0582753
0.321054214,-4.989273316,-380.0682753
0.271146259,-4.992234343,-380.0782753
0.221211191,-4.994696151,-380.0882753
0.171254001,-4.996658493,-380.0982753
0.121279687,-4.998121174,-380.1082753
0.071293244,-4.999084047,-380.1182753
0.021299672,-4.999547015,-380.1282753
-0.02893786,-4.99953811,-380.1382833
-0.078675269,-4.999002737,-380.1482831
-0.128659149,-4.997965543,-380.158283
-0.178631794,-4.996428532,-380.1682828
-0.228586572,-4.994391887,-380.1782827
-0.278518475,-4.991855812,-380.1882826
-0.328422512,-4.98882056,-380.1982824
-0.378293693,-4.985286435,-380.2082823
-0.42812703,-4.981253791,-380.2182822
-0.47791754,-4.976723031,-380.228282
-0.527660245,-4.971694608,-380.2382819
-0.577350171,-4.966169025,-380.2482818
-0.62698235,-4.960146834,-380.2582817
-0.676551818,-4.953628638,-380.2682815
-0.726053618,-4.946615088,-380.2782814
-0.775482802,-4.939106886,-380.2882813
-0.824834426,-4.931104783,-380.2982812
-0.874103555,-4.922609579,-380.3082811
-0.923285263,-4.913622124,-380.318281
-0.972374633,-4.904143316,-380.3282809
-1.021366754,-4.894174102,-380.3382808
-1.07025673,-4.883715481,-380.3482807
-1.119039669,-4.872768498,-380.3582806
-1.167710696,-4.861334248,-380.3682805
-1.216264943,-4.849413873,-380.3782804
-1.264697554,-4.837008567,-380.3882803
-1.313003688,-4.824119569,-380.3982802
-1.361178512,-4.810748169,-380.4082801
-1.409217211,-4.796895703,-380.41828
-1.457114981,-4.782563557,-380.4282799
-1.504867032,-4.767753164,-380.4382798
-1.552468589,-4.752466005,-380.4482797
-1.599914892,-4.736703608,-380.4582797
-1.647201197,-4.720467551,-380.4682796
-1.694322776,-4.703759456,-380.4782795
-1.741274916,-4.686580994,-380.4882794
-1.788052922,-4.668933883,-380.4982793
-1.834652118,-4.650819888,-380.5082793
-1.881067843,-4.63224082,-380.5182792
-1.927295456,-4.613198537,-380.5282791
-1.973330334,-4.593694943,-380.538279
-2.019167875,-4.573731988,-380.548279
-2.064803494,-4.553311669,-380.5582789
-2.110232628,-4.532436028,-380.5682788
-2.155450735,-4.511107152,-380.5782788
-2.200453293,-4.489327174,-380.5882787
-2.245235802,-4.467098272,-380.5982786
-2.289793783,-4.444422669,-380.6082786
-2.334122782,-4.421302632,-380.6182785
-2.378218365,-4.397740473,-380.6282785
-2.422076123,-4.373738549,-380.6382784
-2.465691671,-4.349299259,-380.6482783
-2.509060646,-4.324425048,-380.6582783
-2.552178713,-4.299118402,-380.6682782
-2.59504156,-4.273381853,-380.6782782
-2.637644901,-4.247217974,-380.6882781
-2.679984475,-4.22062938,-380.6982781
-2.722056048,-4.193618733,-380.708278
-2.763855414,-4.166188731,-380.718278
-2.805378393,-4.138342118,-380.7282779
-2.846620833,-4.110081678,-380.7382779
-2.88757861,-4.081410239,-380.7482778
-2.928247627,-4.052330666,-380.7582778
-2.968623819,-4.022845867,-380.7682777
-3.008703147,-3.992958792,-380.7782777
-3.048481604,-3.962672428,-380.7882776
-3.087955213,-3.931989804,-380.7982776
-3.127120025,-3.900913988,-380.8082775
-3.165972126,-3.869448089,-380.8182775
-3.204507628,-3.837595252,-380.8282775
-3.24272268,-3.805358662,-380.8382774
-3.28061346,-3.772741543,-380.8482774
-3.318176179,-3.739747158,-380.8582773
-3.35540708,-3.706378804,-380.8682773
-3.392302441,-3.67263982,-380.8782773
-3.428858572,-3.638533578,-380.8882772
-3.465071817,-3.60406349,-380.8982772
-3.500938557,-3.569233001,-380.9082772
-3.536455203,-3.534045596,-380.9182771
-3.571618205,-3.498504793,-380.9282771
-3.606424046,-3.462614146,-380.9382771
-3.640869245,-3.426377244,-380.948277
-3.674950359,-3.38979771,-380.958277
-3.70866398,-3.352879202,-380.968277
-3.742006735,-3.315625413,-380.9782769
-3.774975291,-3.278040067,-380.9882769
-3.807566351,-3.240126923,-380.9982769
-3.839776656,-3.201889773,-381.0082768
-3.871602986,-3.163332439,-381.0182768
-3.903042156,-3.124458777,-381.0282768
-3.934091025,-3.085272675,-381.0382767
-3.964746486,-3.045778052,-381.0482767
-3.995005475,-3.005978856,-381.0582767
-4.024864966,-2.965879068,-381.0682767
-4.054321972,-2.925482697,-381.0782766
-4.083373548,-2.884793783,-381.0882766
-4.11201679,-2.843816395,-381.0982766
-4.140248832,-2.80255463,-381.1082766
-4.168066851,-2.761012615,-381.1182765
-4.195468067,-2.719194504,-381.1282765
-4.222449739,-2.677104477,-381.1382765
-4.249009168,-2.634746746,-381.1482765
-4.275143699,-2.592125544,-381.1582764
-4.300850719,-2.549245135,-381.1682764
-4.326127656,-2.506109805,-381.1782764
-4.350971984,-2.462723869,-381.1882764
-4.375381217,-2.419091665,-381.1982764
-4.399352915,-2.375217556,-381.2082763
-4.422884682,-2.33110593,-381.2182763
-4.445974163,-2.286761197,-381.2282763
-4.468619049,-2.242187792,-381.2382763
-4.490817077,-2.197390173,-381.2482763
-4.512566027,-2.152372819,-381.2582762
-4.533863724,-2.107140231,-381.2682762
-4.554708037,-2.061696933,-381.2782762
-4.575096883,-2.016047469,-381.2882762
-4.595028223,-1.970196404,-381.2982762
-4.614500064,-1.924148322,-381.3082762
-4.633510458,-1.87790783,-381.3182761
-4.652057505,-1.83147955,-381.3282761
-4.67013935,-1.784868126,-381.3382761
-4.687754184,-1.738078218,-381.3482761
-4.704900247,-1.691114506,-381.3582761
-4.721575824,-1.643981685,-381.3682761
-4.737779246,-1.59668447,-381.378276
-4.753508895,-1.549227589,-381.388276
-4.768763197,-1.501615788,-381.398276
-4.783540626,-1.453853828,-381.408276
-4.797839705,-1.405946486,-381.418276
-4.811659005,-1.357898552,-381.428276
-4.824997142,-1.309714831,-381.438276
-4.837852783,-1.261400141,-381.4482759
-4.850224644,-1.212959314,-381.4582759
-4.862111485,-1.164397193,-381.4682759
-4.87351212,-1.115718634,-381.4782759
-4.884425408,-1.066928507,-381.4882759
-4.894850257,-1.018031688,-381.4982759
-4.904785626,-0.969033069,-381.5082759
-4.91423052,-0.919937549,-381.5182759
-4.923183995,-0.870750037,-381.5282759
-4.931645156,-0.821475451,-381.5382758
-4.939613157,-0.772118721,-381.5482758
-4.947087201,-0.72268478,-381.5582758
-4.95406654,-0.673178573,-381.5682758
-4.960550477,-0.623605049,-381.5782758
-4.966538363,-0.573969167,-381.5882758
-4.972029599,-0.524275889,-381.5982758
-4.977023637,-0.474530186,-381.6082758
-4.981519977,-0.424737031,-381.6182758
-4.985518169,-0.374901403,-381.6282758
-4.989017814,-0.325028287,-381.6382757
-4.992018562,-0.27512267,-381.6482757
-4.994520111,-0.225189541,-381.6582757
-4.996522214,-0.175233894,-381.6682757
-4.998024668,-0.125260726,-381.6782757
-4.999027324,-0.075275032,-381.6882757
-4.999530082,-0.025281811,-381.6982757
-4.999532892,0.024713936,-381.7082757
-4.999035752,0.074707211,-381.7182757
-4.998038714,0.124693015,-381.7282757
-4.996541876,0.174666349,-381.7382757
